Locality,Zip Code,Type of Property,Subtype of Property,Price,Number of Rooms,Livable Space (m2),Fully Equipped Kitchen,Furnished,Open Fire,Terrace,Garden,Swimming Pool,Surface of the Land (m2),PEB,Primary Energy Consumption (kWh/m2),State of the Building,Url,Price/m2,Price/m2 Ratio,Price Ratio,Zip Code Score,Type of Property Score,Number of Rooms Score,Livable Space (m2) Score,Surface of the Land (m2) Score,State of the Building Score,Primary Energy Consumption (kWh/m2) Score
Pentagone-bruxelles,1000,Apartment,apartment,195000,1,59,0,0,0,0,0,0,0,2,247,0,https://www.immoweb.be/en/classified/apartment/for-sale/pentagone-bruxelles/1000/20161376,3305.084745762712,0.013715697081851339,0.078,0.20235238095238095,0.47654732029513713,0.1655308767042207,0.0813793,0.13700230701200253,0.7864438202662855,0.3107621996166887
Tienen,3300,Apartment,apartment,199900,1,52,0,0,0,0,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/tienen/3300/11300769,3844.230769230769,0.015953087076238943,0.07996,0.13870666666666664,0.47654732029513713,0.1655308767042207,0.07796444444444445,0.13700230701200253,0.7864438202662855,0.2372536722133202
Antwerpen,2018,Apartment,apartment,699000,2,190,0,0,0,0,1,0,0,5,199,5,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2018/20298764,3678.9473684210525,0.015267181197102053,0.2796,0.22716313725490195,0.47654732029513713,0.2396759183972921,0.2519724137931034,0.13700230701200253,1.0,0.19793233082706765
Opwijk,1745,Apartment,apartment,229000,2,60,0,0,0,1,0,0,0,4,227,0,https://www.immoweb.be/en/classified/apartment/for-sale/opwijk/1745/20325745,3816.6666666666665,0.015838699425033628,0.0916,0.15875740000000002,0.47654732029513713,0.2396759183972921,0.0833133652173913,0.13700230701200253,0.7864438202662855,0.3420859841912473
Merksem,2170,House,apartment-block,559000,5,200,0,0,0,0,1,0,179,4,225,3,https://www.immoweb.be/en/classified/apartment-block/for-sale/merksem/2170/20317883,2795.0,0.011598907832218949,0.2236,0.11525882352941176,1.0,0.7251596118954756,0.2631299142857143,0.2306,0.783305349684755,0.3411027568922306
Desselgem,8792,Apartment,apartment,220385,1,75,0,0,0,1,0,0,0,6,32,3,https://www.immoweb.be/en/classified/apartment/for-sale/desselgem/8792/11484298,2938.4666666666667,0.012194276935497069,0.088154,0.10965701818181818,0.47654732029513713,0.1655308767042207,0.10111024444444444,0.13700230701200253,0.783305349684755,0.32735275689223053
Koningshooikt,2500,House,house,565000,4,200,0,0,0,0,0,0,2490,1,759,0,https://www.immoweb.be/en/classified/house/for-sale/koningshooikt/2500/20298711,2825.0,0.011723404159577292,0.226,0.1663168,1.0,0.5356062052779402,0.2631299142857143,0.226,0.7864438202662855,0.2832080200501253
Lille,2275,House,house,1250000,3,393,1,0,0,0,0,0,3552,6,77,5,https://www.immoweb.be/en/classified/house/for-sale/lille/2275/11487990,3180.6615776081426,0.013199356166066892,0.5,0.2091333333333333,1.0,0.36599695373253655,0.489,0.5,1.0,0.2011361737677527
Opwijk,1745,Apartment,apartment,209000,2,53,0,0,0,1,0,0,0,3,363,3,https://www.immoweb.be/en/classified/apartment/for-sale/opwijk/1745/20325733,3943.396226415094,0.016364611583580924,0.0836,0.15875740000000002,0.47654732029513713,0.2396759183972921,0.0774478,0.13700230701200253,0.783305349684755,0.19239766081871343
Gent,9000,Apartment,apartment,375000,1,86,0,0,0,1,0,0,0,4,228,4,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20324983,4360.46511627907,0.018095396418363798,0.15,0.19581,0.47654732029513713,0.1655308767042207,0.11701582127659575,0.13700230701200253,0.7529000001650661,0.2657780815675553
Antwerpen,2060,House,apartment-block,1500000,8,475,1,0,0,1,1,0,150,5,125,4,https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2060/11306052,3157.8947368421054,0.013104876564036099,0.6,0.17012558139534883,1.0,0.9023114444304979,0.6417142857142857,0.2257074,0.7529000001650661,0.29142085984191246
Woluwe-saint-pierre,1150,House,house,1689000,6,515,1,0,0,1,1,0,513,1,290,3,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/11343148,3279.6116504854367,0.013609986854902343,0.6756,0.3131098039215686,1.0,0.8479828830964767,0.6756,0.4264,0.783305349684755,0.39252297410192144
Laeken,1020,Apartment,apartment,219000,1,75,0,0,0,1,0,0,0,4,140,0,https://www.immoweb.be/en/classified/apartment/for-sale/laeken/1020/20209187,2920.0,0.012117642529545378,0.0876,0.18222222222222223,0.47654732029513713,0.1655308767042207,0.10111024444444444,0.13700230701200253,0.7864438202662855,0.22868281815650232
Antwerpen,2000,Apartment,apartment,222222,2,75,0,0,0,1,0,0,0,5,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2000/20105732,2962.96,0.012295921270322526,0.0888888,0.2224523833333333,0.47654732029513713,0.2396759183972921,0.10111024444444444,0.13700230701200253,0.7864438202662855,0.2372536722133202
Wilrijk,2610,Apartment,apartment,209000,2,76,1,0,0,0,0,0,0,3,349,3,https://www.immoweb.be/en/classified/apartment/for-sale/wilrijk/2610/20226740,2750.0,0.011412163341181435,0.0836,0.19331652173913041,0.47654732029513713,0.2396759183972921,0.10433953488372093,0.13700230701200253,0.783305349684755,0.24912280701754383
Blankenberge,8370,Apartment,apartment,325000,2,84,0,0,0,0,0,0,0,6,99,4,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20291116,3869.0476190476193,0.016056073964865657,0.13,0.11559058235294117,0.47654732029513713,0.2396759183972921,0.11153021276595745,0.13700230701200253,0.7529000001650661,0.2651169590643275
Berchem,2600,Apartment,apartment,319000,3,100,1,0,0,1,0,0,0,5,144,4,https://www.immoweb.be/en/classified/apartment/for-sale/berchem/2600/20304816,3190.0,0.013238109475770464,0.1276,0.20190388059701492,0.47654732029513713,0.36599695373253655,0.1383929806451613,0.13700230701200253,0.7529000001650661,0.33057644110275686
Vcanissieux,69200,Apartment,apartment,255000,2,70,0,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/v%C3%A9nissieux/69200/20279446,3642.8571428571427,0.015117411179227354,0.102,0.105,0.47654732029513713,0.2396759183972921,0.09711912328767124,0.13700230701200253,0.7864438202662855,0.2372536722133202
Kapellen,2950,Apartment,apartment,368000,1,133,1,0,0,1,0,0,0,5,118,3,https://www.immoweb.be/en/classified/apartment/for-sale/kapellen/2950/20321676,2766.9172932330825,0.011482368037060198,0.1472,0.26560472,0.47654732029513713,0.1655308767042207,0.16716,0.13700230701200253,0.783305349684755,0.27836899942163096
Torhout,8820,Apartment,apartment,229000,1,82,0,0,0,0,0,0,0,6,75,5,https://www.immoweb.be/en/classified/apartment/for-sale/torhout/8820/20188627,2792.682926829268,0.011589292262219726,0.0916,0.207134,0.47654732029513713,0.1655308767042207,0.10900685957446808,0.13700230701200253,1.0,0.15279106858054226
Bruxelles,1000,Apartment,apartment,245000,1,61,1,0,0,0,0,0,0,4,121,3,https://www.immoweb.be/en/classified/apartment/for-sale/bruxelles/1000/20142599,4016.3934426229507,0.01666754109442296,0.098,0.20235238095238095,0.47654732029513713,0.1655308767042207,0.08699833333333333,0.13700230701200253,0.783305349684755,0.23915470494417862
Verviers-lambermont,4800,House,house,350000,3,122,1,0,0,0,0,0,658,4,235,3,https://www.immoweb.be/en/classified/house/for-sale/verviers-lambermont/4800/20057323,2868.8524590163934,0.0119053864960164,0.14,0.16738897142857143,1.0,0.36599695373253655,0.15813882352941175,0.1998,0.783305349684755,0.2401002506265664
Sint-pieters-leeuw,1602,Apartment,apartment,230000,2,66,0,0,0,1,0,0,0,6,100,3,https://www.immoweb.be/en/classified/apartment/for-sale/sint-pieters-leeuw/1602/11386536,3484.848484848485,0.014461694592130744,0.092,0.121,0.47654732029513713,0.2396759183972921,0.09268969696969696,0.13700230701200253,0.783305349684755,0.2463659147869674
Hannut,4280,House,house,370000,2,130,1,0,0,0,1,0,537,3,323,5,https://www.immoweb.be/en/classified/house/for-sale/hannut/4280/11474363,2846.153846153846,0.011811190031432535,0.148,0.17099999999999999,1.0,0.2396759183972921,0.17391903188405797,0.139,1.0,0.24438596491228068
Gent,9000,Apartment,apartment,249000,1,68,0,0,0,1,0,0,0,4,253,3,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20233813,3661.764705882353,0.015195875251091858,0.0996,0.19581,0.47654732029513713,0.1655308767042207,0.09345009411764706,0.13700230701200253,0.783305349684755,0.23876023391812862
Gentbrugge,9050,House,house,467000,3,146,1,0,0,0,1,0,188,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20326281,3198.6301369863013,0.013273923487750262,0.1868,0.15319526315789472,1.0,0.36599695373253655,0.18571870967741935,0.1908,1.0,0.2372536722133202
Gentbrugge,9050,House,house,375000,3,138,1,0,0,1,1,0,115,5,192,3,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20121808,2717.391304347826,0.011276841246226714,0.15,0.15319526315789472,1.0,0.36599695373253655,0.18215475555555558,0.22032,0.783305349684755,0.19852130325814535
Drogenbos,1620,House,apartment-block,449000,3,159,1,0,0,1,1,0,202,2,451,3,https://www.immoweb.be/en/classified/apartment-block/for-sale/drogenbos/1620/20250139,2823.8993710691825,0.011718836684254922,0.1796,0.17980000000000002,1.0,0.36599695373253655,0.195679925,0.2633,0.783305349684755,0.19991645781119463
Arlon,6700,House,house,390000,3,134,1,0,0,1,1,0,1108,3,338,2,https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/20174023,2910.4477611940297,0.01207800190789894,0.156,0.14758918918918917,1.0,0.36599695373253655,0.18253736,0.156,0.8471914096171692,0.2887445887445887
Gentbrugge,9050,House,house,469000,3,144,1,0,0,0,1,0,215,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20326301,3256.9444444444443,0.013515920724783062,0.1876,0.15319526315789472,1.0,0.36599695373253655,0.18154244285714286,0.24070666666666668,1.0,0.2372536722133202
Sint-martens-bodegem,1700,House,mixed-use-building,399000,4,104,1,0,0,0,0,0,676,2,436,3,https://www.immoweb.be/en/classified/mixed-use-building/for-sale/sint-martens-bodegem/1700/20068833,3836.5384615384614,0.015921164941018855,0.1596,0.26258,1.0,0.5356062052779402,0.14503225263157896,0.2388,0.783305349684755,0.2884711779448621
Gentbrugge,9050,House,house,547500,3,144,1,0,0,0,1,0,389,0,0,5,https://www.immoweb.be/en/classified/house/for-sale/gentbrugge/9050/20326294,3802.0833333333335,0.015778180377012212,0.219,0.15319526315789472,1.0,0.36599695373253655,0.18154244285714286,0.24730000000000002,1.0,0.2372536722133202
Arlon,6700,Apartment,apartment,240000,2,75,0,0,0,0,0,0,0,4,227,0,https://www.immoweb.be/en/classified/apartment/for-sale/arlon/6700/20214944,3200.0,0.01327960825155658,0.096,0.14758918918918917,0.47654732029513713,0.2396759183972921,0.10111024444444444,0.13700230701200253,0.7864438202662855,0.3420859841912473
Embourg,4053,House,house,400000,3,144,1,0,0,0,0,0,998,2,368,0,https://www.immoweb.be/en/classified/house/for-sale/embourg/4053/20136551,2777.777777777778,0.011527437718365086,0.16,0.2512,1.0,0.36599695373253655,0.18154244285714286,0.16,0.7864438202662855,0.2836376655925528
Heusden,9070,House,house,410000,3,142,0,0,0,0,0,0,755,3,389,2,https://www.immoweb.be/en/classified/house/for-sale/heusden/9070/20179048,2887.323943661972,0.011982040895990751,0.164,0.232675,1.0,0.36599695373253655,0.1851908148148148,0.24129626666666668,0.8471914096171692,0.26337271750805585
Ganshoren,1083,House,town-house,419000,3,145,1,0,0,0,1,0,272,0,499,3,https://www.immoweb.be/en/classified/town-house/for-sale/ganshoren/1083/11176022,2889.655172413793,0.011991715209918548,0.1676,0.11929981818181817,1.0,0.36599695373253655,0.1852930315789474,0.1676,0.783305349684755,0.29172932330827067
Blankenberge,8370,Apartment,apartment,285000,2,72,0,1,0,0,0,0,0,5,122,3,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20040372,3958.3333333333335,0.016426598748670248,0.114,0.11559058235294117,0.47654732029513713,0.2396759183972921,0.10308051282051281,0.13700230701200253,0.783305349684755,0.19080701754385965
Gent,9000,House,house,439000,1,147,1,0,0,1,0,0,93,4,243,3,https://www.immoweb.be/en/classified/house/for-sale/gent/9000/20261660,2986.394557823129,0.012393171816397403,0.1756,0.19581,1.0,0.1655308767042207,0.18416703076923074,0.17973333333333333,0.783305349684755,0.24437912964228753
Mortsel,2640,Apartment,apartment,269000,2,74,1,0,0,0,0,0,0,4,236,3,https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20330205,3635.135135135135,0.01508536579251993,0.1076,0.17919224827586205,0.47654732029513713,0.2396759183972921,0.10362967058823529,0.13700230701200253,0.783305349684755,0.22308549150654414
Braine-lalleud,1420,Apartment,apartment,315000,2,107,1,0,0,1,0,0,0,5,157,3,https://www.immoweb.be/en/classified/apartment/for-sale/braine-lalleud/1420/20124666,2943.92523364486,0.012216929320211222,0.126,0.2252909090909091,0.47654732029513713,0.2396759183972921,0.14599736000000002,0.13700230701200253,0.783305349684755,0.3254607106000295
Jette,1090,House,apartment-block,549000,4,175,0,0,0,1,1,0,265,2,220,3,https://www.immoweb.be/en/classified/apartment-block/for-sale/jette/1090/11466930,3137.1428571428573,0.013018758803758147,0.2196,0.15441285714285713,1.0,0.5356062052779402,0.22950769999999998,0.22119999999999998,0.783305349684755,0.345641277105808
Soumagne,4630,House,villa,469000,4,147,1,0,0,1,1,0,1980,5,154,3,https://www.immoweb.be/en/classified/villa/for-sale/soumagne/4630/10747901,3190.4761904761904,0.013240085607950754,0.1876,0.12568,1.0,0.5356062052779402,0.18416703076923074,0.1876,0.783305349684755,0.2849122807017544
Zottegem,9620,House,villa,589000,3,182,0,0,0,0,0,1,3081,3,301,3,https://www.immoweb.be/en/classified/villa/for-sale/zottegem/9620/20218164,3236.263736263736,0.013430098317594135,0.2356,0.19547029333333335,1.0,0.36599695373253655,0.23684666666666665,0.4078,0.783305349684755,0.31512113617376775
Waterloo,1410,House,bungalow,545000,3,130,1,0,0,0,0,0,981,3,339,2,https://www.immoweb.be/en/classified/bungalow/for-sale/waterloo/1410/20013734,4192.307692307692,0.017397563694947923,0.218,0.30872063492063495,1.0,0.36599695373253655,0.17391903188405797,0.218,0.8471914096171692,0.25219298245614036
Blankenberge,8370,Apartment,apartment,345000,3,91,1,1,0,0,0,0,0,5,172,3,https://www.immoweb.be/en/classified/apartment/for-sale/blankenberge/8370/20040367,3791.2087912087914,0.01573305235847191,0.138,0.11559058235294117,0.47654732029513713,0.36599695373253655,0.12107978181818181,0.13700230701200253,0.783305349684755,0.2860842582647094
Woluwe-saint-lambert,1200,House,house,645000,4,190,1,0,0,1,1,0,580,2,224,3,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-lambert/1200/11169319,3394.7368421052633,0.014087742306338805,0.258,0.20806136363636363,1.0,0.5356062052779402,0.2519724137931034,0.206298,0.783305349684755,0.26802005012531327
Gent,9000,Apartment,apartment,350000,2,110,0,0,0,1,0,0,0,5,154,1,https://www.immoweb.be/en/classified/apartment/for-sale/gent/9000/20176726,3181.818181818182,0.013204155931945462,0.14,0.19581,0.47654732029513713,0.2396759183972921,0.14806463880597015,0.13700230701200253,0.9573283041101045,0.2849122807017544
Zaventem,1930,House,villa,650000,4,202,1,1,1,1,1,0,600,4,221,3,https://www.immoweb.be/en/classified/villa/for-sale/zaventem/1930/20102927,3217.8217821782177,0.01335356646582886,0.26,0.23594285714285715,1.0,0.5356062052779402,0.26464444444444446,0.26621538461538463,0.783305349684755,0.26823308270676693
Turnhout,2300,Apartment,apartment,202000,1,60,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330018,3366.6666666666665,0.013971254514658483,0.0808,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.0833133652173913,0.13700230701200253,0.7864438202662855,0.2372536722133202
Kraainem,1950,House,house,980000,5,245,1,0,0,1,1,0,800,2,412,3,https://www.immoweb.be/en/classified/house/for-sale/kraainem/1950/20159608,4000.0,0.016599510314445724,0.392,0.3946363636363637,1.0,0.7251596118954756,0.34326666666666666,0.3153012,0.783305349684755,0.2724310776942356
Turnhout,2300,Apartment,apartment,202000,1,64,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330020,3156.25,0.013098051107492329,0.0808,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.0882164,0.13700230701200253,0.7864438202662855,0.2372536722133202
Meise,1861,House,house,1100000,4,350,1,0,0,0,1,0,2500,4,292,3,https://www.immoweb.be/en/classified/house/for-sale/meise/1861/20181465,3142.8571428571427,0.01304247238992164,0.44,0.30652666666666667,1.0,0.5356062052779402,0.4692727272727273,0.4789,0.783305349684755,0.5490726817042606
Turnhout,2300,Apartment,apartment,197000,1,58,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330019,3396.551724137931,0.014095273844593999,0.0788,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.08191756521739131,0.13700230701200253,0.7864438202662855,0.2372536722133202
Woluwe-saint-pierre,1150,House,house,1490000,5,350,1,0,0,1,1,0,1071,3,174,3,https://www.immoweb.be/en/classified/house/for-sale/woluwe-saint-pierre/1150/20034614,4257.142857142857,0.01766662169180295,0.596,0.3131098039215686,1.0,0.7251596118954756,0.4692727272727273,0.3958,0.783305349684755,0.3119211071156151
Turnhout,2300,Apartment,apartment,212000,1,68,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330021,3117.6470588235293,0.012937853627435637,0.0848,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.09345009411764706,0.13700230701200253,0.7864438202662855,0.2372536722133202
Oud-turnhout,2360,Apartment,apartment,297000,2,105,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20330016,2828.5714285714284,0.011738225150929475,0.1188,0.25931333333333334,0.47654732029513713,0.2396759183972921,0.14148515862068967,0.13700230701200253,0.7864438202662855,0.2372536722133202
Westende,8434,Apartment,apartment,219000,2,60,0,0,0,0,0,0,0,5,184,4,https://www.immoweb.be/en/classified/apartment/for-sale/westende/8434/20322858,3650.0,0.015147053161931722,0.0876,0.11109047619047618,0.47654732029513713,0.2396759183972921,0.0833133652173913,0.13700230701200253,0.7529000001650661,0.24591165413533833
Turnhout,2300,Apartment,apartment,408900,3,121,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330010,3379.3388429752067,0.014023842494993504,0.16356,0.11778668275862068,0.47654732029513713,0.36599695373253655,0.15966176666666668,0.13700230701200253,0.7864438202662855,0.2372536722133202
Oud-turnhout,2360,Apartment,apartment,326000,2,105,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20330013,3104.7619047619046,0.012884381815498346,0.1304,0.25931333333333334,0.47654732029513713,0.2396759183972921,0.14148515862068967,0.13700230701200253,0.7864438202662855,0.2372536722133202
Turnhout,2300,Apartment,apartment,232900,1,65,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330012,3583.076923076923,0.014869330585516956,0.09316,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.09024663859649122,0.13700230701200253,0.7864438202662855,0.2372536722133202
Turnhout,2300,Apartment,apartment,292900,2,90,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330015,3254.4444444444443,0.013505546030836533,0.11716,0.11778668275862068,0.47654732029513713,0.2396759183972921,0.12260625405405405,0.13700230701200253,0.7864438202662855,0.2372536722133202
Willebroek,2830,Apartment,apartment,269000,2,82,1,0,0,1,1,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20284756,3280.487804878049,0.013613622788371645,0.1076,0.17971489361702128,0.47654732029513713,0.2396759183972921,0.10900685957446808,0.13700230701200253,0.7864438202662855,0.2372536722133202
Tongeren,3700,Apartment,apartment,298000,1,73,1,0,0,1,0,0,0,5,117,5,https://www.immoweb.be/en/classified/apartment/for-sale/tongeren/3700/20322848,4082.1917808219177,0.016940596142824744,0.1192,0.1792,0.47654732029513713,0.1655308767042207,0.10089266666666667,0.13700230701200253,1.0,0.3037259816207184
Turnhout,2300,Apartment,apartment,309900,2,92,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330014,3368.478260869565,0.013978772408822634,0.12396,0.11778668275862068,0.47654732029513713,0.2396759183972921,0.12389581538461539,0.13700230701200253,0.7864438202662855,0.2372536722133202
Willebroek,2830,Apartment,apartment,285000,2,92,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20284755,3097.8260869565215,0.012855599020698454,0.114,0.17971489361702128,0.47654732029513713,0.2396759183972921,0.12389581538461539,0.13700230701200253,0.7864438202662855,0.2372536722133202
Turnhout,2300,Apartment,apartment,202000,1,58,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330008,3482.7586206896553,0.014453021911715673,0.0808,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.08191756521739131,0.13700230701200253,0.7864438202662855,0.2372536722133202
Willebroek,2830,Apartment,apartment,280000,2,89,1,0,0,1,1,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20284753,3146.067415730337,0.013055794629339333,0.112,0.17971489361702128,0.47654732029513713,0.2396759183972921,0.12011153469387754,0.13700230701200253,0.7864438202662855,0.2372536722133202
Willebroek,2830,Apartment,apartment,220000,1,66,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/willebroek/2830/20284752,3333.3333333333335,0.013832925262038104,0.088,0.17971489361702128,0.47654732029513713,0.1655308767042207,0.09268969696969696,0.13700230701200253,0.7864438202662855,0.2372536722133202
Turnhout,2300,Apartment,apartment,303900,2,93,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20329998,3267.7419354838707,0.013560728990752837,0.12156,0.11778668275862068,0.47654732029513713,0.2396759183972921,0.12678575510204082,0.13700230701200253,0.7864438202662855,0.2372536722133202
Wierde,5100,Apartment,apartment,130000,1,45,0,0,0,0,0,0,0,1,495,3,https://www.immoweb.be/en/classified/apartment/for-sale/wierde/5100/20322831,2888.8888888888887,0.011988535227099688,0.052,0.19595551111111112,0.47654732029513713,0.1655308767042207,0.06618473684210525,0.13700230701200253,0.783305349684755,0.19548872180451127
Turnhout,2300,Apartment,apartment,227000,1,58,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20329999,3913.793103448276,0.016241762247324047,0.0908,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.08191756521739131,0.13700230701200253,0.7864438202662855,0.2372536722133202
Turnhout,2300,Apartment,apartment,209000,1,68,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20329994,3073.529411764706,0.012754770793085133,0.0836,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.09345009411764706,0.13700230701200253,0.7864438202662855,0.2372536722133202
Sint-denijs-westrem,9051,House,villa,849000,5,277,1,0,0,0,0,0,1025,3,312,3,https://www.immoweb.be/en/classified/villa/for-sale/sint-denijs-westrem/9051/20321565,3064.9819494584835,0.012719299870906515,0.3396,0.18547826086956523,1.0,0.7251596118954756,0.3490285714285714,0.3396,0.783305349684755,0.33962127541074905
Oud-turnhout,2360,Apartment,apartment,273900,1,83,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/oud-turnhout/2360/20329996,3300.0,0.013694596009417722,0.10956,0.25931333333333334,0.47654732029513713,0.1655308767042207,0.1098032606060606,0.13700230701200253,0.7864438202662855,0.2372536722133202
Diksmuide,8600,House,villa,625000,2,189,1,0,0,0,0,0,572,6,34,5,https://www.immoweb.be/en/classified/villa/for-sale/diksmuide/8600/20275373,3306.878306878307,0.013723140140910816,0.25,0.199432325,1.0,0.2396759183972921,0.23575384615384615,0.2273333333333333,1.0,0.2653810776942356
Turnhout,2300,Apartment,apartment,197000,1,60,1,0,0,1,0,0,0,0,0,0,https://www.immoweb.be/en/classified/apartment/for-sale/turnhout/2300/20330000,3283.3333333333335,0.013625431383107532,0.0788,0.11778668275862068,0.47654732029513713,0.1655308767042207,0.0833133652173913,0.13700230701200253,0.7864438202662855,0.2372536722133202
Nieuwpoort,8620,House,house,720000,5,246,0,0,0,0,0,0,457,6,97,3,https://www.immoweb.be/en/classified/house/for-sale/nieuwpoort/8620/20275004,2926.829268292683,0.012145983156911505,0.288,0.21373333333333333,1.0,0.7251596118954756,0.3104,0.29579999999999995,0.783305349684755,0.25283204678362575
Zaventem,1933,House,house,595000,4,175,1,0,0,1,1,0,1143,1,749,1,https://www.immoweb.be/en/classified/house/for-sale/zaventem/1933/11478796,3400.0,0.014109583767278866,0.238,0.24804853333333332,1.0,0.5356062052779402,0.22950769999999998,0.238,0.9573283041101045,0.2982456140350877
Knokke-heist,8300,House,house,1095000,4,262,0,0,0,0,0,0,285,6,72,3,https://www.immoweb.be/en/classified/house/for-sale/knokke-heist/8300/20275342,4179.3893129770995,0.017343954002211896,0.438,0.38531219512195125,1.0,0.5356062052779402,0.38571428571428573,0.2596848666666667,0.783305349684755,0.2836864433811802
Malle,2390,House,villa,620000,2,176,0,0,0,1,0,0,3595,4,225,3,https://www.immoweb.be/en/classified/villa/for-sale/malle/2390/20233962,3522.7272727272725,0.014618886924653903,0.248,0.31239428571428574,1.0,0.2396759183972921,0.2348025142857143,0.248,0.783305349684755,0.3411027568922306
Anderlecht,1070,Apartment,apartment,235000,2,71,1,0,0,1,0,0,0,3,198,3,https://www.immoweb.be/en/classified/apartment/for-sale/anderlecht/1070/20226292,3309.8591549295775,0.013735510295404032,0.094,0.13168819047619046,0.47654732029513713,0.2396759183972921,0.09749552,0.13700230701200253,0.783305349684755,0.3537935748462064
Boortmeerbeek,3191,House,villa,640000,4,195,1,0,1,1,1,0,1062,4,291,0,https://www.immoweb.be/en/classified/villa/for-sale/boortmeerbeek/3191/20101931,3282.051282051282,0.013620111027237517,0.256,0.2952,1.0,0.5356062052779402,0.257739525,0.256,0.7864438202662855,0.18439280018227386
Schaerbeek,1030,House,house,645000,5,150,1,0,0,1,0,0,96,2,274,3,https://www.immoweb.be/en/classified/house/for-sale/schaerbeek/1030/20147590,4300.0,0.017844473588029153,0.258,0.18783947368421053,1.0,0.7251596118954756,0.19683041194029852,0.19842285714285715,0.783305349684755,0.3203425229741019
Mechelen,2800,House,house,509000,4,168,1,0,0,0,1,0,161,6,0,4,https://www.immoweb.be/en/classified/house/for-sale/mechelen/2800/20309127,3029.7619047619046,0.012573140997102489,0.2036,0.1734821230769231,1.0,0.5356062052779402,0.21938747272727274,0.1862,0.7529000001650661,0.2372536722133202
Woluwe-saint-lambert,1200,Apartment,apartment,450000,2,127,1,0,0,1,0,0,0,3,201,5,https://www.immoweb.be/en/classified/apartment/for-sale/woluwe-saint-lambert/1200/20192522,3543.3070866141734,0.01470429063287515,0.18,0.20806136363636363,0.47654732029513713,0.2396759183972921,0.16845592727272726,0.13700230701200253,1.0,0.19453178400546822
